question_id,dialogue,topics
5579d748a9732755160c6a6b,"How do I deal with my son's violent thoughts and dreams?. My son claims that hes been having extremely violent thoughts and dreams. Not violent like he's hurting someone, but violent thoughts like horrible things happening to his loved ones. He explained one of his dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, he says he can't help these thoughts they just pop up. Please help!","[""Anger Management""]"
569bbdbbde405677109cb574,"My husband treats me terribly.. My husband and I have been together for seven years now. I will be honest: I have a problem lying to him about stupid stuff. I recently stupidly lied to my husband about an accident because I was afraid to tell him what happened. Ever since then, he gives me the cold shoulder. He gets so mad and ignores me for days. He's really verbally and emotionally abusive. He tells me all the bad things about me and calls me awful names. Should we call it quits? I'm tired of crying, but we have a toddler together","[""Marriage""]"
5678a5171dafd4552b777448,"Does my fiancée need a service dog?. My fiancée suffers from severe anxiety and depression. She has had it most of her life. Her anxiety in public places is the worst. It gets to points where she can't breathe or move. Sometimes, she won't even go to the restroom, so she will hold in her pee until her stomach hurts or she pees herself. She curls up in corners at the mall and has panic attacks. She won't eat or drink in public. If she isn't having a panic attack or crying, she's clinging to me and avoiding everything and everyone. Her depression flares up out of nowhere and causes her to become very suicidal and self-harming. She get really sick from anxiety and scared to the point that I can't even get her to eat, drink, leave the bed, or go outside. She always tells me how she grew up around so much fighting and fear that it makes her scared of loud sounds, yelling, conflict, and even talking to strangers in public. She will refuse to go to a store unless I am with her to talk to the cashier for her. She is so scared that I can't even get her to drive. She doesn't want to get her license because she's scared of trying to drive. Some people have recommended medication, but I believe it's just going to cover up her illness and not solve it. I don't want my fiancée pumped with drugs. I believe a psychiatric service dog would be the best bet for her. When we first met my poodle, it would calm her down a lot. She took the dog out every time we went out, and she seemed much calmer","[""Anxiety"", ""Depression""]"
56872010e716b51523007b2d,"Should I just move on from my demanding girlfriend?. My girlfriend and I have broken up and gotten back together numerous times in the past two years. We recently just broke up again last night on New Year’s Eve. When we break up, the very next day, she calls me and acts as if nothing has happened. She acts like everything is alright. This has been going on for two years. I do love her and care about her and her children a lot, but she seems really demanding as far as what she deserves from a man. She is always telling me that she deserves this and that from a man. It makes me feel like crap because I cannot give her everything that she wants. She told me one time that she wants a man who is going to be afraid to lose her. Is that a normal thing that women want, or should I just move on already? I am in my 30s and she is in her 40s","[""Relationships""]"
55db3cfd5e81c58606334069,"How can I deal with the anger problems I've gained from my soon-to-be husband?. I been having anger problems a lot lately. It only takes one word wrongly said to set me off. I use to not be like this until I got with my soon-to-be husband. I think his mood and rage/anger problems have rubbed off on me a lot. I don't get nearly as bad as he does, but I yell almost constantly and I can't seem to just stop. I have two young babies that have to hear this, and I don't want my girls growing up with a mommy like I have been lately. I just don't know how to get back to my old self","[""Anger Management"", ""Relationships""]"
5744cc65c792dd6c7063e40b,"What can I do about my boyfriend's verbal abuse?. I try to do everything right just so we won't argue, and it doesn't help the only time he is calm is when he is drinking alcohol. I get anxiety over having fights with him","[""Relationships""]"
56d49a149471b0b41ec68e7c,Can a therapist have a client admitted to an eating disorder treatment center if the client does not want to go?,"[""Legal & Regulatory""]"
5768b834008fce8e73e1ebcd,How do I deal with my alcoholic boyfriend with a dark past?. We're in an eight year relationship. My boyfriend drinks a lot. He experienced childhood trauma. I don't know how to deal with violent outbursts,"[""Addiction"", ""Anger Management"", ""Relationships""]"
5643cf716825db566b94b5ea,"My daughter-in-law is smoking marijuana while pregnant.. My new daughter-in-law just informed me that she is smoking marijuana while pregnant because of her morning sickness. I’m in shock and I don’t know how to respond. I just lost my mom, and she was good with advice","[""Family Conflict""]"
5671bc451c0ef037212236f7,"My husband doesn't trust me.. My husband doesn’t trust me for some past we had. I know all marriages have their ups and downs, but sometimes, I feel I am getting tired of the same thing over and over: that I am messing around, which I am not","[""Marriage""]"
